id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
709379283,0,39,M,2,mestrado,casado,$60K - $80K,blue,27,3,4,1,13003.16,1697.98,40
711840408,0,64,M,0,graduacao,casado,menos que $40K,blue,55,5,4,3,2492.68,1375.99,30
785328408,0,37,F,4,mestrado,casado,menos que $40K,blue,31,5,3,2,1759.0,2013.06,41
719873808,0,34,M,1,graduacao,casado,$60K - $80K,blue,23,3,2,2,5510.53,1995.81,53
715528983,0,46,M,5,sem educacao formal,divorciado,$60K - $80K,blue,36,3,2,1,17196.5,1466.68,41
720254883,0,65,F,0,ensino medio,casado,$40K - $60K,blue,46,6,3,1,5877.84,2494.12,58
811980858,0,36,M,0,mestrado,casado,$60K - $80K,blue,31,5,2,1,7667.93,1501.38,35
711330408,0,35,F,2,graduacao,casado,$40K - $60K,blue,24,4,3,1,2939.95,2077.86,47
714580158,0,26,M,0,doutorado,casado,$40K - $60K,blue,36,6,4,1,2773.19,3567.1,73
710798883,0,52,M,3,mestrado,solteiro,$60K - $80K,blue,44,4,4,2,3323.65,1599.67,47
708913233,0,37,M,1,ensino medio,casado,$40K - $60K,blue,28,3,2,4,3601.41,1802.98,34
788038383,0,33,F,3,mestrado,casado,menos que $40K,blue,25,3,2,2,2307.86,2440.35,48
719905908,0,59,M,1,sem educacao formal,casado,$60K - $80K,blue,36,4,3,3,3742.88,1505.2,31
807044958,0,34,M,3,ensino medio,casado,$40K - $60K,blue,29,6,3,3,2937.13,2171.09,45
787643658,0,59,M,0,mestrado,casado,$60K - $80K,blue,53,6,4,1,12554.79,1422.99,30
779138883,0,50,M,1,mestrado,casado,$60K - $80K,blue,34,6,4,3,4702.83,1673.33,44
778401033,0,32,M,0,ensino medio,casado,$60K - $80K,blue,13,3,4,3,14308.78,1659.25,39
818375733,1,51,F,2,graduacao,casado,$40K - $60K,blue,46,3,3,1,4882.12,1544.54,44
711048783,0,41,M,4,doutorado,casado,$80K - $120K,blue,29,3,3,3,33405.7,1345.71,34
721415658,0,39,F,1,mestrado,casado,$40K - $60K,blue,27,3,2,1,2700.82,2901.85,59
717961458,0,49,F,2,sem educacao formal,solteiro,menos que $40K,blue,37,5,4,1,2934.58,3396.59,64
718068933,0,36,F,3,sem educacao formal,solteiro,menos que $40K,blue,36,5,4,2,5750.25,2155.32,61
718623783,0,56,M,2,graduacao,casado,$120K +,blue,36,6,2,3,27157.68,1535.59,38
716565258,0,37,M,3,doutorado,solteiro,$80K - $120K,blue,36,5,4,2,12830.84,2526.38,54
792565908,0,36,F,2,sem educacao formal,solteiro,menos que $40K,blue,30,6,3,2,2684.7,2346.98,51
709267308,0,62,M,1,mestrado,casado,$80K - $120K,blue,49,3,2,1,2437.14,1651.48,32
710035008,0,31,F,0,sem educacao formal,solteiro,menos que $40K,blue,24,3,4,2,3827.37,2491.11,64
790082508,0,42,M,4,ensino medio,solteiro,$120K +,blue,35,5,2,2,34516.2,2935.25,65
716866308,0,38,M,2,ensino medio,casado,$60K - $80K,blue,33,6,4,3,5940.31,1872.82,34
709707033,1,45,M,3,mestrado,solteiro,$60K - $80K,blue,32,2,2,3,13162.0,1424.3,38
718346658,0,50,F,2,mestrado,casado,menos que $40K,blue,37,3,4,2,1963.26,1861.53,51
824157858,0,58,M,3,mestrado,casado,$80K - $120K,blue,54,4,3,3,18713.18,1524.16,42
709735008,0,35,M,2,ensino medio,casado,$80K - $120K,blue,22,3,4,1,3023.41,1920.35,34
814593858,0,58,M,3,ensino medio,solteiro,$120K +,blue,53,4,2,1,6103.58,1468.84,34
718416858,0,42,M,5,mestrado,casado,$60K - $80K,blue,34,3,3,3,10607.71,1903.4,40
710307933,0,32,F,0,graduacao,solteiro,menos que $40K,blue,24,3,4,3,2917.11,2471.98,60
715870758,0,35,M,4,mestrado,casado,$120K +,blue,30,4,4,3,34516.84,2350.74,55
713819283,0,51,M,1,sem educacao formal,casado,$80K - $120K,blue,42,6,2,2,25197.72,3002.82,58
710424408,0,63,M,2,mestrado,casado,menos que $40K,blue,36,5,4,2,2743.85,1210.73,25
719013108,0,42,M,3,mestrado,divorciado,$40K - $60K,blue,33,4,4,2,3178.47,4605.89,86
717769008,0,38,M,2,mestrado,casado,$80K - $120K,blue,36,5,4,3,11444.96,2493.88,44
709986633,0,29,M,1,ensino medio,casado,$40K - $60K,blue,36,3,3,1,1438.77,2144.07,41
721062408,0,54,M,2,sem educacao formal,divorciado,$40K - $60K,blue,34,4,4,3,6387.92,1294.63,26
771349458,0,33,M,2,mestrado,casado,$40K - $60K,blue,20,4,3,3,5657.64,1914.68,46
771441558,0,49,M,2,doutorado,casado,$60K - $80K,blue,37,5,3,3,2608.29,2073.75,47
756409758,0,44,F,2,mestrado,casado,menos que $40K,blue,37,4,4,5,3203.09,1433.09,38
778885158,0,57,M,3,sem educacao formal,casado,$80K - $120K,blue,38,5,3,3,2472.5,1392.71,33
715543908,0,52,F,3,sem educacao formal,casado,menos que $40K,blue,43,4,3,3,2147.86,1352.4,37
717591483,0,52,F,3,mestrado,solteiro,menos que $40K,blue,44,4,3,1,3416.32,1924.35,48
714573258,0,36,M,2,doutorado,solteiro,$60K - $80K,blue,30,4,4,2,1606.22,2229.16,45
712281183,0,55,M,4,mestrado,casado,$120K +,blue,36,4,2,2,24336.04,1425.81,33
717670758,0,30,F,1,mestrado,solteiro,menos que $40K,blue,20,5,3,2,5030.34,2523.89,71
771556308,0,26,F,0,ensino medio,solteiro,menos que $40K,blue,13,6,4,3,3517.79,2255.42,48
708931908,0,48,M,3,ensino medio,solteiro,$40K - $60K,blue,36,3,3,2,7400.52,1568.23,51
718894233,0,53,F,2,mestrado,casado,$40K - $60K,blue,36,6,4,2,2956.66,2116.76,63
708927108,1,53,M,2,mestrado,casado,$120K +,blue,36,1,2,3,12778.67,1133.98,28
717831783,0,58,F,2,sem educacao formal,casado,menos que $40K,blue,45,3,4,3,1942.91,1371.13,38
709288383,0,32,M,2,mestrado,divorciado,$80K - $120K,blue,26,5,3,1,29961.12,2337.53,69
710813733,0,48,M,4,sem educacao formal,casado,$60K - $80K,silver,35,5,4,3,33791.63,1546.74,41
721084833,0,48,M,5,ensino medio,casado,$40K - $60K,silver,34,5,2,0,17657.32,1682.03,39
711258108,0,54,M,1,graduacao,casado,$120K +,blue,44,4,2,3,2821.37,1419.92,36
710149008,0,59,M,0,ensino medio,casado,menos que $40K,blue,47,6,4,3,1479.86,2139.13,70
711902058,0,35,M,2,mestrado,casado,$60K - $80K,blue,36,3,2,3,1438.69,2492.96,55
716757033,0,37,M,4,doutorado,casado,$40K - $60K,blue,27,5,4,1,6859.79,3045.29,56
712688433,0,36,M,3,ensino medio,divorciado,$120K +,blue,36,3,3,2,3404.86,2406.52,65
713203908,0,26,M,0,sem educacao formal,solteiro,$40K - $60K,blue,15,4,3,1,2158.74,1833.43,27
711772008,1,35,F,3,mestrado,solteiro,menos que $40K,blue,22,1,1,2,1890.92,1484.0,36
708799983,1,40,M,1,doutorado,casado,$60K - $80K,blue,36,6,4,3,18386.78,1698.03,43
741344808,0,39,F,2,mestrado,casado,menos que $40K,blue,32,4,4,2,5634.08,2905.01,63
802087683,0,32,M,0,doutorado,casado,$60K - $80K,blue,26,6,3,2,5478.9,2456.49,55
712491108,0,35,M,1,doutorado,casado,$80K - $120K,blue,20,6,4,3,13046.31,2601.73,52
714767508,0,39,M,2,mestrado,casado,$40K - $60K,blue,31,5,2,3,8687.84,2279.63,33
720376008,0,53,F,2,mestrado,casado,menos que $40K,blue,40,6,4,2,6174.59,2043.04,52
779126658,0,26,F,0,mestrado,solteiro,$40K - $60K,blue,13,5,2,1,5655.11,2312.05,61
793222008,0,32,M,0,ensino medio,casado,$60K - $80K,blue,26,5,3,2,5397.26,2056.22,49
720812433,0,54,M,2,graduacao,casado,$120K +,blue,46,6,2,1,28465.71,1693.62,37
717623583,0,36,F,3,ensino medio,casado,menos que $40K,blue,27,4,4,2,3444.23,2668.73,51
708878508,0,45,F,3,ensino medio,casado,menos que $40K,blue,37,4,3,1,2104.54,1732.98,35
710043408,0,49,M,3,mestrado,casado,$80K - $120K,blue,37,4,4,1,15610.63,1916.38,58
710749458,0,64,F,0,doutorado,casado,menos que $40K,blue,53,4,3,1,5462.58,1523.29,35
799498158,0,31,M,1,doutorado,casado,$60K - $80K,blue,22,5,3,1,2685.38,1642.8,36
716334258,0,49,F,3,sem educacao formal,divorciado,$40K - $60K,blue,36,5,2,1,5238.75,1834.91,43
716075208,0,32,F,3,ensino medio,casado,menos que $40K,blue,22,4,4,2,4561.26,1874.79,38
780276258,0,53,M,2,ensino medio,casado,$120K +,blue,39,3,3,2,13091.34,1452.3,37
715247508,0,30,F,1,mestrado,casado,menos que $40K,blue,36,3,2,2,7087.76,1712.19,37
718784358,0,34,M,4,sem educacao formal,solteiro,$120K +,blue,36,6,2,3,34516.92,1969.02,46
751450008,0,41,M,1,doutorado,solteiro,$40K - $60K,blue,32,3,4,2,10266.22,1720.76,42
711050058,0,33,F,2,sem educacao formal,casado,$40K - $60K,blue,23,4,4,2,6732.14,1644.59,45
779040408,0,56,M,2,ensino medio,casado,$120K +,blue,37,3,2,1,12181.02,1478.63,33
714024858,0,36,M,3,ensino medio,casado,$80K - $120K,blue,27,3,2,1,7056.02,1739.18,35
789849108,0,35,M,1,mestrado,solteiro,$60K - $80K,blue,25,6,2,1,14365.11,2290.68,62
710391258,0,27,M,0,mestrado,casado,$40K - $60K,blue,36,3,4,2,11473.67,2147.86,41
718830183,0,46,M,1,ensino medio,solteiro,$60K - $80K,blue,38,5,4,2,23996.22,1339.67,29
779696883,0,48,M,2,mestrado,divorciado,$60K - $80K,blue,33,4,4,2,2998.06,1825.71,31
737971833,0,38,M,1,mestrado,casado,$60K - $80K,blue,31,6,3,3,2405.25,2503.86,40
772468983,0,36,M,1,doutorado,casado,$80K - $120K,blue,26,3,2,4,21927.74,1946.23,37
710990283,0,56,M,1,ensino medio,casado,$80K - $120K,blue,36,4,2,1,3906.48,1839.32,33
808750458,0,32,M,1,doutorado,solteiro,$60K - $80K,blue,27,5,3,3,10029.76,2192.95,58
719692983,0,36,M,2,doutorado,casado,$60K - $80K,blue,30,3,4,3,4934.08,2747.53,42
719125158,0,35,F,2,ensino medio,solteiro,menos que $40K,silver,15,5,2,2,13882.37,2685.96,71
719206308,0,32,M,1,ensino medio,casado,$60K - $80K,blue,24,4,2,2,4116.03,1657.02,38
717141858,0,56,F,2,ensino medio,solteiro,$40K - $60K,blue,36,4,2,1,13904.9,3151.07,67
708347583,0,37,F,4,sem educacao formal,casado,menos que $40K,blue,36,4,4,1,2509.6,1804.33,38
711006783,0,38,F,1,mestrado,solteiro,menos que $40K,blue,22,3,3,3,2484.92,1200.24,28
718274283,0,35,M,3,graduacao,solteiro,$60K - $80K,blue,36,5,3,1,2780.21,2469.92,67
715216908,0,48,M,4,doutorado,solteiro,$80K - $120K,blue,36,6,4,3,18102.23,1486.29,32
779611008,0,29,M,0,mestrado,casado,$40K - $60K,blue,18,4,4,3,4532.26,1885.86,55
811467708,0,33,M,2,mestrado,casado,$80K - $120K,blue,28,4,2,2,22399.73,2390.07,62
812597508,0,39,F,1,ensino medio,casado,$40K - $60K,blue,34,6,3,5,4489.07,2154.0,58
813990483,0,27,F,0,ensino medio,casado,menos que $40K,blue,22,4,2,1,1864.44,1662.33,32
789627258,0,31,M,1,mestrado,solteiro,$40K - $60K,blue,25,5,3,3,1935.01,2498.0,60
713346558,0,45,M,4,mestrado,divorciado,$60K - $80K,blue,37,5,4,2,6784.5,1900.69,28
708744933,0,35,M,2,ensino medio,casado,$60K - $80K,blue,36,4,4,2,19127.55,1859.99,33
708828258,0,55,M,2,graduacao,casado,$120K +,blue,37,5,3,2,32641.42,1327.6,30
713511108,0,61,M,1,sem educacao formal,casado,$40K - $60K,blue,47,5,4,3,1438.53,1397.15,43
710208633,0,37,F,1,mestrado,casado,menos que $40K,blue,31,5,2,2,2417.84,1773.46,42
717837858,0,47,M,5,graduacao,casado,$120K +,blue,34,3,2,1,17603.6,2902.02,64
709382958,0,55,F,2,mestrado,casado,$40K - $60K,blue,46,6,4,1,2894.91,1017.02,25
716253858,0,37,M,5,doutorado,casado,$80K - $120K,blue,26,2,2,1,16730.87,1740.91,43
713725683,0,36,F,0,graduacao,solteiro,menos que $40K,blue,27,6,2,3,3282.08,2614.79,79
816033783,0,26,M,0,ensino medio,solteiro,$60K - $80K,blue,21,6,3,2,1672.24,2099.6,34
715065483,0,45,F,3,mestrado,divorciado,menos que $40K,blue,36,4,3,3,8121.57,1914.59,45
713983308,0,60,M,0,doutorado,casado,$60K - $80K,blue,49,5,4,1,3182.92,1233.67,35
718418958,1,30,M,1,doutorado,divorciado,menos que $40K,blue,36,6,4,2,5061.81,1309.5,38
779367858,0,39,M,4,ensino medio,casado,$60K - $80K,blue,28,5,3,3,6224.33,3014.44,58
714974658,0,48,F,4,graduacao,casado,menos que $40K,blue,36,6,4,1,2464.74,1219.64,35
716374308,0,39,M,3,mestrado,casado,$60K - $80K,blue,33,4,2,3,3477.78,1897.23,50
713416233,0,38,M,2,mestrado,casado,$80K - $120K,blue,24,5,2,2,3242.02,1841.05,46
797643708,0,47,M,1,ensino medio,casado,$120K +,blue,41,3,4,1,27858.84,1772.4,53
808292958,0,26,M,0,mestrado,solteiro,menos que $40K,blue,20,6,3,2,1438.79,2546.19,40
719831958,0,49,M,3,graduacao,solteiro,$120K +,blue,36,5,4,2,34516.02,1793.72,44
708860358,0,38,M,3,ensino medio,casado,$80K - $120K,blue,22,4,3,2,6361.58,1499.76,31
717385983,0,30,M,0,mestrado,casado,menos que $40K,blue,21,6,2,6,2490.71,1645.3,30
719049033,0,53,M,3,ensino medio,casado,$120K +,blue,44,5,4,6,14057.14,2073.9,60
714347508,0,35,M,2,sem educacao formal,solteiro,$60K - $80K,blue,21,4,3,3,7766.04,2423.21,74
803833608,0,40,M,3,sem educacao formal,solteiro,$40K - $60K,silver,33,4,3,1,21308.7,1322.1,38
712576908,0,30,M,0,ensino medio,casado,$60K - $80K,blue,36,5,4,2,4516.59,1819.42,24
778511733,0,42,F,3,graduacao,solteiro,$40K - $60K,blue,30,6,2,3,5424.01,1634.97,44
721464783,0,62,F,0,mestrado,casado,menos que $40K,blue,36,3,2,2,1764.06,2094.46,47
821179233,1,50,F,1,doutorado,solteiro,$40K - $60K,blue,46,1,3,3,1493.82,1554.37,43
713126733,0,56,M,3,graduacao,casado,$120K +,blue,43,6,2,2,17539.07,1220.73,30
719688408,0,45,M,3,mestrado,casado,$80K - $120K,silver,36,6,3,2,34516.5,3530.24,68
779811183,0,35,F,3,sem educacao formal,casado,menos que $40K,blue,25,4,2,1,2149.73,1581.55,30
771086208,0,57,F,2,mestrado,casado,menos que $40K,blue,44,3,4,4,6256.94,1629.53,43
813752433,1,43,F,3,mestrado,solteiro,menos que $40K,blue,38,5,4,2,4075.5,2449.43,27
711876333,0,53,M,3,mestrado,casado,$80K - $120K,blue,36,5,4,1,7290.99,1312.1,29
715256658,0,50,M,2,graduacao,solteiro,$60K - $80K,blue,36,5,2,3,5965.3,3382.83,58
711329658,0,30,M,0,ensino medio,casado,$120K +,blue,13,3,4,1,9007.14,1925.7,42
710227908,0,37,F,3,mestrado,solteiro,menos que $40K,blue,36,3,3,2,6077.31,2837.72,74
716362008,0,37,M,2,doutorado,casado,$40K - $60K,blue,29,3,2,3,1808.42,1744.74,35
714939708,0,45,M,3,mestrado,solteiro,$80K - $120K,blue,36,6,3,1,12810.97,3174.75,74
719431608,0,63,F,0,graduacao,casado,$40K - $60K,blue,53,6,4,1,3118.28,1291.94,24
769411758,0,43,M,1,mestrado,solteiro,$60K - $80K,blue,37,4,4,3,20013.27,1518.98,39
714631833,0,53,M,4,mestrado,casado,$60K - $80K,blue,44,3,4,2,1973.1,1587.35,38
717999183,0,36,M,3,ensino medio,casado,$60K - $80K,blue,36,6,3,3,4108.17,2275.24,58
713075283,0,51,M,3,ensino medio,solteiro,$120K +,blue,36,5,4,1,20741.39,1818.89,51
711561108,0,36,M,4,mestrado,solteiro,$80K - $120K,blue,24,6,2,1,16335.26,2733.73,71
713630733,0,34,F,2,mestrado,solteiro,menos que $40K,blue,24,5,3,3,5712.69,2617.02,54
717599283,0,57,M,0,doutorado,casado,$60K - $80K,blue,36,3,2,1,5335.33,1844.76,49
712730583,0,29,M,0,sem educacao formal,casado,$60K - $80K,blue,20,5,3,2,8592.4,1842.2,50
712142733,0,37,F,3,doutorado,casado,menos que $40K,blue,26,5,2,3,1910.91,2028.53,39
720153258,0,53,F,2,graduacao,solteiro,menos que $40K,blue,45,6,3,3,6210.83,3095.87,62
814086333,0,36,M,3,graduacao,casado,$40K - $60K,blue,31,6,4,2,2220.08,1685.29,44
714069858,0,53,M,3,mestrado,casado,$60K - $80K,blue,36,4,2,3,3539.72,1677.21,45
712789383,0,52,M,1,mestrado,casado,$120K +,blue,44,6,4,1,9274.12,2048.2,59
787983633,0,35,F,3,sem educacao formal,casado,menos que $40K,blue,26,6,3,1,3187.48,2072.97,33
758583708,1,37,F,3,mestrado,solteiro,menos que $40K,blue,24,2,4,1,2802.07,1406.69,28
717130383,0,50,M,0,sem educacao formal,casado,$60K - $80K,blue,36,4,3,3,2334.66,1386.56,30
720770883,0,65,F,0,mestrado,solteiro,menos que $40K,blue,56,5,3,3,1438.89,2249.53,61
720677733,0,40,M,3,mestrado,casado,$80K - $120K,silver,36,6,0,3,34516.06,2579.12,68
718587858,0,39,M,4,ensino medio,casado,$60K - $80K,blue,31,3,4,1,11906.67,1642.34,39
715055433,0,36,M,3,sem educacao formal,casado,$60K - $80K,blue,22,6,4,3,2224.81,2004.27,44
715498308,0,35,F,2,mestrado,casado,$40K - $60K,blue,36,4,4,3,3454.38,1575.31,41
708099183,0,37,F,2,ensino medio,solteiro,menos que $40K,blue,36,4,2,2,5723.85,2732.91,63
789959283,0,39,M,2,graduacao,solteiro,$80K - $120K,blue,24,4,2,3,4061.52,1602.22,40
713536158,0,65,M,1,graduacao,casado,menos que $40K,blue,56,5,2,3,4189.88,1597.77,31
815299833,0,38,F,2,mestrado,casado,menos que $40K,blue,33,5,3,2,2228.28,2334.87,61
721003008,1,36,F,4,mestrado,casado,menos que $40K,blue,24,3,2,2,3261.45,856.21,18
779883933,0,40,F,4,mestrado,casado,menos que $40K,blue,24,3,2,3,8014.9,1596.76,34
716612958,0,35,F,2,graduacao,casado,$40K - $60K,blue,29,6,3,1,10980.6,1830.96,36
715859058,0,54,M,3,doutorado,casado,$120K +,blue,42,6,4,3,3092.87,1369.22,37
772031733,0,40,M,4,mestrado,solteiro,$80K - $120K,blue,29,5,2,1,14315.94,2603.16,56
720668358,0,59,M,0,sem educacao formal,solteiro,$40K - $60K,blue,46,3,3,3,1648.24,1776.37,36
778708533,1,26,F,0,ensino medio,solteiro,$40K - $60K,blue,13,2,4,2,1730.81,869.43,27
719649408,0,46,M,2,ensino medio,casado,$60K - $80K,blue,35,6,3,3,13768.24,1390.29,44
711934308,0,38,M,3,mestrado,solteiro,$40K - $60K,blue,19,5,3,2,1705.5,3342.11,62
781326483,0,31,M,0,mestrado,divorciado,$60K - $80K,blue,25,6,2,1,8673.26,2457.54,58
712557708,0,35,M,1,ensino medio,casado,$60K - $80K,blue,21,5,2,2,6391.29,2274.74,61
789187908,0,56,M,2,sem educacao formal,casado,$80K - $120K,blue,45,4,2,2,11102.75,1448.11,36
773297508,0,34,M,3,graduacao,casado,$80K - $120K,blue,28,3,3,1,24765.27,1544.09,36
716529258,0,42,M,4,doutorado,casado,$80K - $120K,blue,27,5,4,3,31864.37,1591.96,35
708242283,0,29,M,1,graduacao,solteiro,$60K - $80K,blue,36,5,2,3,5346.49,3253.3,80
789247458,0,32,M,0,mestrado,solteiro,$40K - $60K,blue,21,6,3,2,2801.55,2467.74,54
717100833,0,37,F,2,ensino medio,casado,menos que $40K,blue,27,6,2,6,3148.09,1401.31,31
721236408,0,38,M,2,mestrado,casado,$80K - $120K,blue,29,5,3,3,7535.65,1655.59,41
720122808,1,52,M,2,ensino medio,casado,$60K - $80K,silver,35,4,3,4,33180.91,797.73,14
716882658,0,62,F,2,mestrado,casado,menos que $40K,blue,51,6,4,2,2986.38,2141.26,55
709085358,0,36,M,1,mestrado,solteiro,$60K - $80K,blue,36,3,4,3,2601.97,2542.3,67
715785933,0,54,M,3,graduacao,casado,$80K - $120K,blue,45,4,0,3,3380.45,1636.48,58
717159858,0,27,M,1,ensino medio,solteiro,$60K - $80K,blue,18,5,2,2,2730.53,2319.09,61
713259858,1,26,M,0,ensino medio,solteiro,$40K - $60K,blue,15,3,3,1,3324.61,982.3,22
787516908,0,56,F,2,mestrado,casado,menos que $40K,blue,45,4,3,3,2665.63,1880.69,58
711145008,0,60,F,1,mestrado,casado,$40K - $60K,blue,47,4,2,3,5015.08,1325.39,29
715013733,0,54,M,4,mestrado,casado,$60K - $80K,blue,36,4,3,3,6905.44,1370.84,25
737982408,0,33,M,1,graduacao,solteiro,$80K - $120K,blue,26,4,4,3,19136.76,2501.01,55
709361058,0,35,M,2,mestrado,casado,$60K - $80K,blue,24,5,3,1,7453.15,1691.21,47
773383158,0,29,F,1,graduacao,solteiro,menos que $40K,blue,23,4,4,3,4945.18,2743.67,69
716053083,1,33,M,2,mestrado,casado,$120K +,blue,21,2,4,2,27992.96,837.22,18
717667833,0,34,M,1,mestrado,casado,$40K - $60K,blue,36,6,3,2,3735.14,1877.48,33
772086408,0,38,M,3,ensino medio,solteiro,$80K - $120K,blue,27,4,4,1,6162.86,1527.5,35
708597558,0,42,M,3,ensino medio,solteiro,$60K - $80K,blue,36,4,3,4,3337.08,3951.89,68
718011783,0,55,M,3,mestrado,casado,$40K - $60K,blue,36,3,3,3,2205.41,1591.89,38
714360033,0,62,M,1,ensino medio,casado,$40K - $60K,blue,43,5,3,1,4450.86,1326.73,44
708513183,0,39,M,1,sem educacao formal,casado,$40K - $60K,blue,29,4,2,2,4323.71,3078.56,58
719353158,0,56,M,1,graduacao,casado,$80K - $120K,blue,45,5,3,1,4145.29,1238.34,36
711436083,0,36,M,1,mestrado,casado,menos que $40K,blue,18,6,3,3,2032.13,2454.69,46
780374133,0,29,M,1,graduacao,solteiro,$80K - $120K,blue,19,5,3,3,7010.95,2413.19,48
739117233,0,57,M,3,ensino medio,casado,$120K +,blue,50,3,2,3,3205.27,2126.88,58
795237183,0,51,F,2,mestrado,casado,$40K - $60K,blue,45,3,4,2,5930.77,2041.45,32
709635858,0,56,F,3,mestrado,casado,menos que $40K,blue,45,6,3,2,2235.83,1229.31,27
789701658,0,26,M,0,graduacao,solteiro,$40K - $60K,blue,13,5,2,2,2047.73,2180.73,33
711954558,0,53,F,3,mestrado,casado,$40K - $60K,blue,44,3,4,3,2636.85,1333.88,34
712655583,0,41,M,3,mestrado,casado,$40K - $60K,blue,32,3,2,3,6425.79,2036.03,44
779686683,0,26,F,0,doutorado,solteiro,menos que $40K,blue,13,5,2,3,2902.21,2088.13,34
711226758,0,51,F,1,graduacao,divorciado,menos que $40K,blue,42,3,3,2,4002.05,2024.71,53
713241033,0,34,M,0,mestrado,casado,$60K - $80K,blue,26,4,3,3,5175.89,2405.3,49
717013383,0,52,M,2,ensino medio,casado,$80K - $120K,blue,43,4,4,3,31258.69,2866.92,53
712634133,0,54,F,2,mestrado,casado,menos que $40K,blue,45,5,4,2,2683.22,1406.11,37
709537683,1,37,M,3,graduacao,casado,$80K - $120K,blue,30,3,3,4,11638.32,563.93,15
720241758,0,55,M,0,doutorado,casado,$80K - $120K,blue,36,3,3,1,8276.24,1409.36,25
785080308,0,37,F,2,ensino medio,casado,menos que $40K,blue,31,5,3,3,2352.2,2344.16,48
713358633,0,30,M,1,mestrado,solteiro,$60K - $80K,blue,36,6,2,1,11371.72,2768.6,68
720282558,0,36,M,2,mestrado,solteiro,$80K - $120K,silver,27,5,4,2,34516.63,2873.59,73
821370858,0,39,M,1,mestrado,casado,$40K - $60K,blue,35,5,4,3,6690.62,1734.93,39
799249833,0,34,M,2,mestrado,solteiro,menos que $40K,blue,28,5,4,1,4439.5,2858.97,71
713016633,0,47,M,3,ensino medio,solteiro,$60K - $80K,blue,36,4,2,3,5344.11,1984.56,36
814471983,0,42,M,3,ensino medio,divorciado,$80K - $120K,blue,37,6,3,3,27310.81,1537.35,41
779612808,0,61,M,1,mestrado,casado,$40K - $60K,blue,50,6,4,2,2531.93,1263.43,35
716692683,0,31,M,1,graduacao,solteiro,$40K - $60K,blue,22,4,3,1,9096.97,2318.11,54
790145733,1,40,M,3,graduacao,solteiro,$80K - $120K,silver,33,1,4,3,34516.73,1112.87,26
714421233,0,54,F,0,mestrado,casado,menos que $40K,blue,36,5,4,3,5399.64,1292.1,34
812788233,0,31,F,0,mestrado,casado,menos que $40K,blue,21,4,4,1,6315.6,2205.87,43
713910108,0,38,M,1,mestrado,casado,$80K - $120K,blue,28,3,3,2,3947.0,1646.98,43
808169358,0,57,M,2,sem educacao formal,solteiro,$40K - $60K,blue,52,5,4,3,12291.06,1683.51,50
714013083,0,63,F,2,mestrado,casado,$40K - $60K,blue,53,4,4,2,3067.27,1420.2,32
715381533,0,42,F,4,doutorado,solteiro,menos que $40K,blue,36,6,3,2,1438.67,2451.88,55
717678408,0,61,F,1,doutorado,casado,$40K - $60K,blue,47,4,4,2,8633.57,2066.88,51
711509658,1,61,M,2,mestrado,casado,$120K +,blue,49,3,4,0,11374.25,1088.96,26
757481283,0,35,M,3,graduacao,casado,$60K - $80K,blue,28,4,4,3,6921.25,1931.08,35
808681158,0,57,M,0,mestrado,casado,$80K - $120K,blue,52,4,4,6,2564.54,1343.25,35
708208758,0,53,M,1,mestrado,solteiro,$80K - $120K,blue,45,6,2,3,1826.22,2199.24,48
714772758,0,35,F,3,mestrado,casado,menos que $40K,blue,27,6,4,2,2926.07,1851.46,48
713830233,0,47,F,5,ensino medio,casado,$40K - $60K,blue,36,5,2,3,7061.58,1831.61,60
814513008,0,38,M,2,mestrado,casado,$80K - $120K,blue,33,5,3,3,9620.78,1735.55,43
712765158,0,26,F,1,ensino medio,solteiro,menos que $40K,blue,15,5,3,3,2539.23,2386.81,47
720231108,0,57,M,2,mestrado,solteiro,menos que $40K,blue,39,3,3,4,3451.97,3031.75,57
720662508,0,39,M,1,mestrado,casado,$120K +,blue,25,6,2,3,5764.99,1972.92,38
708623283,0,35,M,2,sem educacao formal,solteiro,$60K - $80K,blue,16,6,2,3,18278.66,2084.95,61
813247083,0,38,M,2,mestrado,casado,$80K - $120K,blue,33,4,2,3,16059.87,1357.28,26
811915383,0,36,M,3,sem educacao formal,casado,$40K - $60K,blue,31,6,2,2,3152.68,2531.0,50
719818983,1,39,M,1,graduacao,divorciado,$80K - $120K,blue,28,1,4,3,12464.13,1195.86,35
710067183,0,28,M,1,ensino medio,solteiro,menos que $40K,blue,36,5,3,2,1950.66,2074.72,81
771234558,0,65,F,0,mestrado,solteiro,menos que $40K,blue,56,6,2,3,7478.07,2213.09,62
820288233,0,26,F,0,sem educacao formal,solteiro,menos que $40K,blue,20,4,4,3,1438.4,2731.05,39
717511533,0,28,M,0,mestrado,solteiro,menos que $40K,blue,36,4,4,2,1707.86,2950.83,87
712495233,0,31,F,0,sem educacao formal,casado,menos que $40K,blue,19,5,2,3,2370.03,2411.84,53
