id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,limite_credito,predict
714516783,0,54,F,0,mestrado,divorciado,menos que $40K,silver,12547.47,-
710490708,0,54,M,3,ensino medio,solteiro,$80K - $120K,blue,17686.01,-
780662133,0,39,M,2,sem educacao formal,casado,$60K - $80K,blue,3257.61,-
715389708,0,36,F,3,mestrado,casado,menos que $40K,blue,4824.78,-
789607983,0,38,M,3,ensino medio,casado,$40K - $60K,blue,8603.93,-
815104608,0,28,F,0,mestrado,divorciado,menos que $40K,blue,3818.37,-
714159858,0,57,M,0,mestrado,casado,$40K - $60K,blue,5387.62,-
714225333,0,48,F,4,mestrado,casado,menos que $40K,blue,2930.45,-
718468158,0,38,M,1,sem educacao formal,casado,$60K - $80K,blue,9303.42,-
735417408,0,37,M,2,ensino medio,casado,$60K - $80K,blue,2218.97,-
814312308,0,54,F,3,sem educacao formal,casado,$40K - $60K,blue,5335.04,-
711786108,0,52,M,1,mestrado,casado,$60K - $80K,blue,7187.0,-
712905708,0,53,F,1,mestrado,casado,menos que $40K,blue,2590.76,-
720050208,0,27,F,1,ensino medio,solteiro,menos que $40K,blue,4255.75,-
793952133,0,32,F,0,ensino medio,casado,menos que $40K,blue,2778.05,-
798140283,0,57,M,4,mestrado,casado,$120K +,blue,10711.17,-
720427683,1,58,M,2,sem educacao formal,solteiro,$120K +,blue,16163.43,-
789970233,0,54,F,2,ensino medio,casado,menos que $40K,blue,2513.92,-
713893308,0,45,M,3,mestrado,divorciado,$60K - $80K,blue,3291.67,-
718843608,0,36,F,2,doutorado,divorciado,menos que $40K,blue,8917.07,-
752085108,0,39,F,2,mestrado,casado,$40K - $60K,blue,4955.34,-
789435783,0,39,F,1,mestrado,casado,$40K - $60K,blue,2909.41,-
711032058,0,34,M,3,ensino medio,solteiro,$80K - $120K,silver,34516.14,-
784719708,0,54,F,2,sem educacao formal,casado,$40K - $60K,blue,1438.83,-
804663258,0,54,M,2,ensino medio,casado,$80K - $120K,blue,14015.45,-
716900433,0,36,M,2,mestrado,casado,$60K - $80K,blue,2540.06,-
720909408,0,37,M,2,ensino medio,divorciado,$120K +,blue,3497.44,-
712187808,0,27,M,0,sem educacao formal,casado,$40K - $60K,blue,3682.57,-
718428033,0,55,F,4,mestrado,solteiro,menos que $40K,blue,4430.35,-
714985458,0,56,M,1,mestrado,casado,$60K - $80K,blue,15124.59,-
716647983,0,58,F,2,mestrado,casado,menos que $40K,blue,7712.78,-
715257708,0,38,M,1,ensino medio,casado,$60K - $80K,blue,3657.88,-
709501683,0,33,F,1,mestrado,solteiro,$40K - $60K,blue,5830.93,-
711692508,1,54,F,2,doutorado,casado,menos que $40K,blue,1438.54,-
709674333,0,33,M,2,ensino medio,solteiro,$60K - $80K,blue,2400.4,-
805522758,0,44,F,1,doutorado,divorciado,menos que $40K,blue,2311.41,-
717495258,0,34,M,3,sem educacao formal,casado,$80K - $120K,blue,9131.45,-
795052083,0,63,F,0,sem educacao formal,solteiro,$40K - $60K,blue,1438.32,-
773389908,0,37,F,3,ensino medio,solteiro,menos que $40K,blue,1438.31,-
719320833,0,39,M,2,doutorado,casado,$60K - $80K,blue,5471.9,-
816843933,0,39,M,2,ensino medio,casado,$80K - $120K,blue,8823.62,-
789196158,0,55,M,1,mestrado,casado,$60K - $80K,blue,2173.87,-
717930483,1,37,M,2,mestrado,solteiro,$120K +,blue,5616.16,-
773442258,0,57,M,1,doutorado,casado,$80K - $120K,blue,8571.69,-
719872833,0,45,F,2,mestrado,divorciado,menos que $40K,blue,2804.0,-
721491258,0,53,M,4,mestrado,casado,$80K - $120K,blue,3924.93,-
770575233,0,37,M,2,mestrado,solteiro,$60K - $80K,blue,5663.96,-
715800708,0,60,F,0,sem educacao formal,casado,menos que $40K,blue,3955.0,-
719996958,0,29,F,0,sem educacao formal,solteiro,menos que $40K,blue,7997.73,-
719889408,0,56,F,4,sem educacao formal,casado,menos que $40K,blue,3652.36,-
708811233,0,37,M,2,mestrado,casado,$80K - $120K,blue,12702.33,-
794627208,0,43,M,1,ensino medio,casado,$60K - $80K,blue,7189.93,-
719020983,0,58,M,1,mestrado,casado,$80K - $120K,blue,12421.18,-
719131533,0,29,F,0,doutorado,divorciado,menos que $40K,blue,2585.42,-
710449983,0,38,M,2,ensino medio,casado,$120K +,blue,2818.93,-
720714933,0,62,F,1,mestrado,casado,menos que $40K,blue,3143.28,-
810201783,0,26,F,0,mestrado,solteiro,$40K - $60K,blue,3119.47,-
715517733,1,46,F,3,ensino medio,solteiro,menos que $40K,silver,13092.13,-
709042908,0,51,F,1,graduacao,casado,$40K - $60K,blue,1438.9,-
715023333,0,39,M,2,sem educacao formal,casado,menos que $40K,blue,3702.14,-
714345783,0,59,M,2,ensino medio,casado,$40K - $60K,blue,2701.69,-
710782458,0,31,M,1,mestrado,casado,$40K - $60K,blue,2469.41,-
711142308,0,37,M,0,ensino medio,divorciado,$40K - $60K,blue,3091.98,-
824789283,0,36,M,2,ensino medio,solteiro,$40K - $60K,blue,2683.09,-
721014858,0,61,F,0,mestrado,casado,menos que $40K,blue,2942.91,-
710363433,0,26,M,0,ensino medio,solteiro,menos que $40K,blue,2735.93,-
715479483,0,35,M,2,graduacao,casado,$80K - $120K,blue,15279.88,-
708243483,0,53,M,3,graduacao,casado,$120K +,blue,14938.19,-
714770808,0,59,M,2,ensino medio,casado,menos que $40K,blue,4328.73,-
720626058,0,37,M,1,mestrado,solteiro,$80K - $120K,blue,34516.05,-
709185108,0,38,M,3,ensino medio,casado,$60K - $80K,blue,5824.73,-
719273733,0,37,M,2,sem educacao formal,casado,$60K - $80K,blue,7959.65,-
717348258,0,33,M,1,mestrado,casado,$120K +,blue,4459.24,-
770882508,0,38,M,2,graduacao,casado,$80K - $120K,blue,17162.78,-
799026633,0,56,M,1,sem educacao formal,casado,$120K +,blue,16254.03,-
718777008,0,59,M,0,ensino medio,casado,$80K - $120K,blue,3278.85,-
713352183,0,30,M,1,doutorado,casado,menos que $40K,blue,7173.7,-
716128083,0,56,M,2,ensino medio,casado,$40K - $60K,blue,3295.49,-
757881258,0,31,M,0,mestrado,divorciado,$60K - $80K,blue,4232.74,-
715843533,0,26,M,1,graduacao,solteiro,$40K - $60K,blue,2703.12,-
717234183,0,29,M,1,mestrado,casado,menos que $40K,blue,2710.59,-
717260058,0,53,F,2,sem educacao formal,casado,menos que $40K,blue,2322.11,-
709710783,0,35,F,0,ensino medio,solteiro,menos que $40K,blue,5931.66,-
815845758,0,56,F,4,ensino medio,casado,menos que $40K,blue,1438.61,-
713331408,0,35,M,3,sem educacao formal,casado,$40K - $60K,blue,8682.9,-
778693458,1,32,M,1,ensino medio,divorciado,$60K - $80K,blue,12616.57,-
711173883,0,36,M,4,mestrado,divorciado,$120K +,blue,1651.1,-
789261558,0,58,M,1,ensino medio,casado,$60K - $80K,blue,2212.18,-
770647233,0,35,F,2,ensino medio,casado,menos que $40K,blue,2157.32,-
712826208,0,39,F,2,mestrado,casado,$40K - $60K,blue,2575.53,-
718181433,0,65,F,0,sem educacao formal,solteiro,menos que $40K,blue,8705.74,-
714460683,0,65,M,0,ensino medio,casado,menos que $40K,blue,3838.67,-
710787708,0,56,F,1,sem educacao formal,casado,$40K - $60K,blue,5366.81,-
713800158,0,58,M,0,ensino medio,casado,$80K - $120K,blue,2994.79,-
712551258,1,39,M,1,sem educacao formal,casado,menos que $40K,blue,4247.5,-
715379133,0,51,F,1,graduacao,solteiro,menos que $40K,blue,1737.11,-
712091433,0,58,M,4,sem educacao formal,solteiro,$40K - $60K,silver,18431.35,-
771756333,0,34,F,3,mestrado,casado,menos que $40K,blue,2263.26,-
789413958,0,53,M,1,mestrado,solteiro,$80K - $120K,blue,11909.12,-
711574008,0,32,M,3,graduacao,solteiro,$80K - $120K,blue,21390.98,-
714138408,0,49,M,3,ensino medio,casado,$60K - $80K,blue,9264.65,-
709334658,0,39,F,2,sem educacao formal,casado,menos que $40K,blue,5484.79,-
709564683,1,32,M,2,mestrado,casado,$40K - $60K,blue,4739.9,-
772292358,1,30,M,1,graduacao,divorciado,menos que $40K,blue,7970.94,-
712933083,0,37,M,1,sem educacao formal,solteiro,$80K - $120K,blue,3127.72,-
710497608,0,38,M,2,sem educacao formal,solteiro,$40K - $60K,blue,7756.24,-
721443408,0,46,M,2,sem educacao formal,solteiro,$120K +,blue,34516.91,-
709149408,0,36,M,2,sem educacao formal,casado,$60K - $80K,blue,5605.79,-
708446808,0,33,M,1,doutorado,casado,$80K - $120K,blue,2946.07,-
824192658,0,58,F,3,doutorado,solteiro,menos que $40K,blue,8886.01,-
711625683,0,46,M,4,doutorado,casado,$120K +,blue,3104.55,-
717301908,0,54,F,2,doutorado,casado,menos que $40K,blue,3312.54,-
718435158,0,50,M,3,ensino medio,casado,$120K +,blue,34516.11,-
714797733,0,41,M,3,graduacao,solteiro,$60K - $80K,blue,5246.94,-
798962058,0,36,F,5,mestrado,casado,menos que $40K,blue,3103.87,-
787868958,0,36,M,2,ensino medio,solteiro,$80K - $120K,blue,14690.15,-
708161133,0,45,M,1,mestrado,solteiro,$40K - $60K,blue,6629.4,-
708174708,0,38,M,4,mestrado,casado,$40K - $60K,blue,5535.29,-
708735183,0,35,F,2,ensino medio,casado,menos que $40K,blue,2544.96,-
708445608,0,48,M,3,graduacao,casado,menos que $40K,blue,3305.75,-
778943883,0,51,M,2,sem educacao formal,solteiro,$120K +,blue,34516.29,-
714531108,0,31,M,1,graduacao,casado,$80K - $120K,blue,4260.18,-
711635358,0,40,F,4,graduacao,solteiro,menos que $40K,blue,7291.09,-
813200058,0,63,M,0,mestrado,casado,$40K - $60K,blue,6500.82,-
715206408,0,31,F,1,ensino medio,solteiro,menos que $40K,blue,6662.24,-
788684508,0,36,M,4,sem educacao formal,casado,$80K - $120K,blue,5846.65,-
737933883,0,34,M,1,ensino medio,casado,$60K - $80K,blue,8063.56,-
774437583,0,55,M,1,doutorado,casado,$60K - $80K,blue,4597.32,-
713104458,1,46,M,2,mestrado,solteiro,$40K - $60K,blue,7869.97,-
715462008,0,45,M,2,graduacao,casado,$60K - $80K,blue,17884.26,-
715366083,1,52,F,0,doutorado,solteiro,menos que $40K,blue,1438.55,-
712322058,0,40,F,3,ensino medio,casado,menos que $40K,blue,2046.65,-
719737833,0,46,F,4,sem educacao formal,casado,menos que $40K,blue,6370.08,-
789530208,0,54,F,2,mestrado,casado,menos que $40K,blue,2737.96,-
717885183,0,36,M,1,mestrado,solteiro,menos que $40K,blue,2622.11,-
716244033,1,44,M,3,mestrado,casado,$40K - $60K,blue,7266.74,-
711614658,0,37,F,2,sem educacao formal,solteiro,menos que $40K,blue,2258.46,-
804598908,0,35,M,3,mestrado,solteiro,$80K - $120K,blue,6510.58,-
714038433,0,37,F,5,ensino medio,solteiro,$40K - $60K,blue,3252.91,-
719729433,0,65,F,1,mestrado,casado,menos que $40K,blue,7023.78,-
717192933,0,55,M,0,mestrado,casado,$120K +,blue,8302.48,-
711734508,0,55,M,2,mestrado,casado,$80K - $120K,blue,9959.31,-
715153158,0,41,M,4,sem educacao formal,solteiro,$40K - $60K,blue,3636.04,-
712149033,0,57,F,2,ensino medio,casado,menos que $40K,blue,5184.87,-
713901108,0,37,M,2,ensino medio,solteiro,$60K - $80K,blue,14575.12,-
719385558,0,62,F,0,graduacao,casado,$40K - $60K,blue,1438.03,-
721508283,0,47,F,1,mestrado,casado,menos que $40K,blue,8322.96,-
757753083,0,44,F,0,mestrado,casado,menos que $40K,silver,10110.58,-
797753283,0,34,F,1,ensino medio,casado,menos que $40K,blue,2707.89,-
780865308,0,40,M,4,sem educacao formal,casado,$80K - $120K,blue,9760.8,-
708423933,0,51,M,2,doutorado,solteiro,$40K - $60K,blue,6103.91,-
714321408,0,65,M,1,ensino medio,casado,$40K - $60K,blue,2246.93,-
771852483,0,46,M,3,mestrado,solteiro,$80K - $120K,blue,4930.8,-
708185208,0,27,M,0,mestrado,solteiro,$40K - $60K,blue,3178.4,-
713237958,0,34,M,0,mestrado,casado,$40K - $60K,blue,2638.7,-
715956258,0,35,F,1,sem educacao formal,casado,menos que $40K,blue,2004.31,-
769196433,0,55,F,2,doutorado,casado,menos que $40K,blue,2414.18,-
778942233,0,60,F,0,doutorado,casado,menos que $40K,blue,1438.42,-
708651933,0,56,M,2,mestrado,casado,$60K - $80K,blue,2043.76,-
720467583,0,52,M,2,ensino medio,solteiro,$80K - $120K,blue,34516.63,-
716549058,0,45,F,4,sem educacao formal,casado,$40K - $60K,blue,3111.86,-
713533983,0,56,M,1,mestrado,casado,$120K +,blue,2585.88,-
787463508,1,26,M,0,mestrado,solteiro,menos que $40K,blue,2469.41,-
708980283,0,34,M,3,ensino medio,casado,$80K - $120K,blue,4185.01,-
719484408,0,39,M,3,sem educacao formal,casado,$60K - $80K,blue,4759.53,-
710023233,0,36,M,3,mestrado,solteiro,$120K +,blue,24457.35,-
778381608,1,48,M,4,doutorado,solteiro,$80K - $120K,blue,6572.78,-
709932558,0,39,F,2,sem educacao formal,casado,menos que $40K,blue,3471.36,-
780219483,0,61,F,0,mestrado,casado,menos que $40K,blue,2250.96,-
715143333,0,45,F,1,ensino medio,divorciado,menos que $40K,blue,9433.42,-
801048483,0,34,M,3,sem educacao formal,divorciado,$120K +,blue,9180.26,-
711913833,0,37,M,3,mestrado,casado,$40K - $60K,blue,8818.83,-
715413483,0,44,F,3,mestrado,solteiro,menos que $40K,blue,4066.68,-
715750758,0,56,M,1,sem educacao formal,casado,$80K - $120K,blue,9031.62,-
710458758,0,65,F,0,mestrado,casado,menos que $40K,blue,4161.04,-
719494983,0,26,M,0,mestrado,solteiro,menos que $40K,blue,2740.6,-
772637058,0,34,M,3,sem educacao formal,casado,$60K - $80K,blue,8167.61,-
718229133,0,51,M,2,graduacao,casado,$120K +,blue,23742.6,-
781089708,0,30,M,0,mestrado,divorciado,$80K - $120K,blue,26783.45,-
773082033,0,35,M,1,doutorado,casado,$80K - $120K,blue,25516.09,-
815288583,0,32,M,0,mestrado,casado,$40K - $60K,blue,4815.87,-
709164408,1,32,M,1,sem educacao formal,casado,menos que $40K,blue,2218.01,-
710567508,0,53,M,3,ensino medio,casado,$80K - $120K,blue,23462.6,-
719427333,0,55,M,3,graduacao,casado,$60K - $80K,blue,2252.66,-
709785783,1,35,F,0,mestrado,solteiro,menos que $40K,blue,2300.64,-
809290308,0,31,F,0,mestrado,casado,menos que $40K,blue,3540.09,-
779783508,0,45,M,2,mestrado,casado,$40K - $60K,blue,13129.76,-
719207733,0,61,F,0,ensino medio,casado,menos que $40K,blue,3396.63,-
715533108,0,31,F,0,sem educacao formal,solteiro,menos que $40K,blue,4712.79,-
714816258,0,37,M,2,mestrado,solteiro,$60K - $80K,blue,7638.3,-
787573683,0,41,M,3,doutorado,casado,$60K - $80K,blue,2624.8,-
804310758,0,58,M,3,mestrado,casado,$120K +,blue,17934.55,-
792912708,0,45,M,5,mestrado,casado,$40K - $60K,silver,15198.71,-
719078283,0,57,F,4,ensino medio,casado,menos que $40K,blue,3191.41,-
780094008,0,55,M,3,doutorado,casado,$120K +,blue,12875.19,-
716420358,0,41,F,2,ensino medio,casado,$40K - $60K,blue,2602.2,-
825756333,0,55,F,0,sem educacao formal,casado,menos que $40K,blue,2041.4,-
755273658,0,52,F,2,mestrado,casado,menos que $40K,blue,2548.89,-
709096908,0,57,M,2,mestrado,casado,$120K +,blue,4698.42,-
721205508,0,47,M,4,ensino medio,casado,$80K - $120K,blue,8217.4,-
786493908,0,42,F,4,sem educacao formal,solteiro,menos que $40K,silver,10091.74,-
803963808,0,39,M,3,mestrado,solteiro,$80K - $120K,blue,19074.05,-
806170158,0,39,M,4,mestrado,solteiro,$60K - $80K,gold,34516.98,-
751469808,0,36,M,3,mestrado,casado,$120K +,blue,12852.54,-
721055058,0,36,M,2,sem educacao formal,casado,$60K - $80K,blue,12763.96,-
709794333,0,29,M,0,mestrado,casado,menos que $40K,blue,2827.75,-
714327183,0,37,F,4,mestrado,casado,menos que $40K,blue,1825.59,-
808909008,0,61,M,0,doutorado,casado,menos que $40K,blue,1438.07,-
716207508,0,36,M,3,ensino medio,casado,$60K - $80K,blue,5497.24,-
768965208,0,51,F,1,mestrado,casado,$40K - $60K,blue,6778.19,-
720185058,1,46,M,3,mestrado,casado,$60K - $80K,blue,4267.09,-
715220508,0,31,F,0,ensino medio,casado,menos que $40K,blue,3273.96,-
712112733,0,33,M,2,doutorado,solteiro,$40K - $60K,blue,9371.31,-
712298883,0,50,F,3,ensino medio,solteiro,menos que $40K,blue,1438.82,-
719089383,0,48,M,2,ensino medio,casado,$40K - $60K,blue,6168.9,-
720986958,0,50,F,2,mestrado,divorciado,$40K - $60K,blue,8307.81,-
709473708,0,39,M,3,mestrado,casado,$80K - $120K,blue,30753.83,-
708593883,0,39,M,2,graduacao,casado,$60K - $80K,blue,2731.49,-
717399183,0,37,M,1,mestrado,casado,$80K - $120K,blue,8058.02,-
716610558,0,65,F,0,ensino medio,solteiro,$40K - $60K,blue,10962.05,-
779925033,0,38,F,4,mestrado,casado,$40K - $60K,blue,2997.07,-
790225758,0,41,M,2,graduacao,solteiro,$80K - $120K,blue,2647.5,-
713879283,0,55,F,2,mestrado,casado,menos que $40K,blue,4580.12,-
718162908,0,55,M,3,graduacao,casado,$80K - $120K,blue,26101.94,-
708664008,0,57,M,3,graduacao,casado,$80K - $120K,blue,14270.07,-
770781558,0,35,F,2,mestrado,casado,menos que $40K,blue,3230.71,-
790048158,0,46,F,4,graduacao,casado,menos que $40K,blue,8881.81,-
721378008,0,31,M,0,sem educacao formal,divorciado,$40K - $60K,blue,2621.74,-
794551383,0,50,F,3,graduacao,solteiro,menos que $40K,blue,4419.73,-
820981383,0,44,F,4,ensino medio,divorciado,menos que $40K,blue,9235.13,-
713366583,0,63,F,1,ensino medio,casado,menos que $40K,blue,3055.68,-
767311008,0,41,M,1,mestrado,divorciado,$80K - $120K,blue,19412.04,-
712727283,0,55,M,1,mestrado,casado,$60K - $80K,blue,4666.63,-
716059608,0,48,F,4,graduacao,solteiro,menos que $40K,blue,4894.96,-
708292833,0,35,M,2,ensino medio,solteiro,$120K +,blue,27389.54,-
720013083,0,30,F,0,doutorado,solteiro,menos que $40K,blue,2132.43,-
710540883,0,37,M,3,ensino medio,solteiro,$80K - $120K,blue,6590.11,-
709212183,0,53,F,2,mestrado,casado,menos que $40K,blue,3176.6,-
713424108,0,37,M,1,mestrado,solteiro,$60K - $80K,blue,4288.74,-
815001108,0,48,M,2,doutorado,solteiro,menos que $40K,blue,5945.95,-
709802208,0,37,M,1,mestrado,casado,$40K - $60K,blue,3350.76,-
713445183,0,35,M,1,ensino medio,casado,$60K - $80K,blue,4008.81,-
717310458,0,35,F,3,mestrado,solteiro,menos que $40K,blue,5780.37,-
772776033,0,33,M,2,graduacao,solteiro,$80K - $120K,blue,7081.19,-
719804208,0,36,M,2,mestrado,casado,$40K - $60K,blue,6824.08,-
715077483,0,47,F,3,doutorado,casado,menos que $40K,blue,1438.98,-
717000858,0,41,M,2,mestrado,casado,menos que $40K,blue,2683.21,-
792402483,0,46,M,4,mestrado,solteiro,$60K - $80K,blue,12280.79,-
712973733,0,58,M,4,mestrado,casado,$60K - $80K,blue,14607.5,-
813213558,0,53,F,1,doutorado,solteiro,menos que $40K,blue,2267.28,-
711426033,0,49,M,2,mestrado,casado,$80K - $120K,blue,11332.3,-
719233833,0,35,F,3,ensino medio,casado,menos que $40K,blue,3073.6,-
716864733,0,47,M,3,graduacao,casado,$120K +,silver,34516.89,-
821168733,0,38,M,3,mestrado,casado,$60K - $80K,blue,5323.3,-
710135058,0,56,M,1,mestrado,casado,$80K - $120K,blue,9078.74,-
720228708,0,56,M,2,ensino medio,casado,$120K +,blue,27029.82,-
718618458,0,38,M,3,ensino medio,solteiro,$60K - $80K,blue,9859.5,-
719470458,1,46,M,3,graduacao,solteiro,$80K - $120K,blue,4026.51,-
719587158,0,37,M,1,ensino medio,solteiro,$40K - $60K,blue,2608.65,-
718589133,0,65,F,1,mestrado,solteiro,menos que $40K,blue,4613.56,-
789235383,0,38,M,4,graduacao,casado,$80K - $120K,blue,10386.69,-
713548158,0,26,M,0,graduacao,solteiro,$40K - $60K,blue,2657.57,-
720264783,0,58,F,2,mestrado,casado,menos que $40K,blue,5031.37,-
715319958,1,48,M,3,sem educacao formal,casado,$120K +,blue,34516.76,-
809990883,0,48,F,3,mestrado,solteiro,menos que $40K,blue,2423.25,-
714412308,1,33,M,3,mestrado,casado,$80K - $120K,blue,7140.89,-
772303458,0,62,F,0,doutorado,casado,$40K - $60K,blue,3377.43,-
721243083,1,55,M,3,sem educacao formal,divorciado,$80K - $120K,blue,34516.43,-
711990933,0,40,F,2,mestrado,solteiro,menos que $40K,blue,2295.08,-
819977058,0,46,M,2,ensino medio,solteiro,$40K - $60K,blue,3150.41,-
721467258,0,58,M,1,ensino medio,casado,$40K - $60K,blue,2165.68,-
713303733,0,53,M,1,mestrado,casado,$120K +,blue,1612.93,-
711129483,0,45,M,3,mestrado,casado,$60K - $80K,blue,14593.95,-
779618433,0,48,M,4,sem educacao formal,solteiro,$40K - $60K,blue,8327.42,-
797757333,0,43,M,3,doutorado,casado,$60K - $80K,gold,34516.16,-
814497483,0,60,M,0,sem educacao formal,casado,$60K - $80K,blue,6479.09,-
709623483,0,56,M,2,ensino medio,casado,$120K +,blue,18442.32,-
709056558,0,43,F,3,graduacao,casado,$40K - $60K,blue,2800.92,-
708238833,0,57,F,3,ensino medio,casado,menos que $40K,blue,3032.3,-
813261408,0,52,F,1,sem educacao formal,casado,$40K - $60K,blue,2151.14,-
798022683,1,43,M,1,mestrado,casado,$80K - $120K,blue,25517.33,-
769756983,0,38,M,3,mestrado,casado,$60K - $80K,blue,7709.75,-
712674183,0,53,M,2,graduacao,casado,$40K - $60K,blue,4065.15,-
713625483,0,58,M,2,graduacao,casado,$80K - $120K,blue,11811.39,-
716869458,0,34,F,3,graduacao,solteiro,menos que $40K,blue,7440.29,-
788723133,0,36,M,1,ensino medio,solteiro,$40K - $60K,blue,12714.4,-
794462133,0,55,F,0,mestrado,solteiro,$40K - $60K,blue,3735.33,-
712604133,0,54,M,1,sem educacao formal,casado,$80K - $120K,blue,25882.56,-
714397983,0,36,M,2,graduacao,casado,$40K - $60K,blue,3877.16,-
715898058,0,53,M,2,mestrado,casado,$120K +,blue,11023.5,-
711367308,0,37,M,3,sem educacao formal,solteiro,$40K - $60K,blue,2186.2,-
790186458,0,45,M,3,sem educacao formal,solteiro,$80K - $120K,blue,17996.53,-
712040433,0,54,F,1,ensino medio,casado,menos que $40K,blue,2306.98,-
709616958,0,38,M,2,ensino medio,solteiro,$60K - $80K,silver,26556.37,-
714633858,0,35,F,2,graduacao,casado,menos que $40K,blue,5779.63,-
794818833,0,36,F,1,sem educacao formal,solteiro,menos que $40K,blue,5494.79,-
711219333,0,33,M,1,doutorado,casado,$120K +,blue,7571.98,-
713384508,0,28,M,1,ensino medio,solteiro,menos que $40K,blue,2897.23,-
772514808,0,36,F,2,sem educacao formal,solteiro,$40K - $60K,blue,3131.0,-
710808108,0,34,F,3,graduacao,divorciado,menos que $40K,blue,4274.43,-
778973658,0,55,M,0,doutorado,casado,$60K - $80K,blue,4980.76,-
712005108,0,61,F,0,doutorado,casado,menos que $40K,blue,3156.9,-
804577833,0,44,F,2,mestrado,casado,menos que $40K,blue,6861.87,-
715028283,0,54,M,1,mestrado,casado,$80K - $120K,blue,15554.96,-
789786258,0,39,M,2,ensino medio,casado,$80K - $120K,blue,26570.37,-
711041508,0,37,F,1,ensino medio,casado,$40K - $60K,blue,5865.33,-
779174133,0,56,M,3,sem educacao formal,casado,$120K +,blue,5188.69,-
715680933,0,53,M,1,mestrado,solteiro,$80K - $120K,blue,17742.28,-
770871708,0,62,M,0,mestrado,casado,$40K - $60K,blue,2591.0,-
772643058,0,58,F,3,mestrado,casado,menos que $40K,blue,2800.77,-
718199133,0,57,M,1,ensino medio,casado,$80K - $120K,blue,6543.34,-
766322883,0,33,F,3,graduacao,solteiro,$40K - $60K,blue,6316.99,-
771197433,0,54,F,1,mestrado,casado,menos que $40K,blue,4658.42,-
709516458,0,30,M,0,mestrado,divorciado,$60K - $80K,blue,6476.27,-
716456808,0,36,F,2,ensino medio,solteiro,menos que $40K,blue,8087.46,-
